MGA_1050|LOCUS_10470	f0a2acd932895167f6287db72c73213f	377	TIGRFAM	TIGR00420	trmU: tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	3	366	1.7E-133	T	14-03-2020	IPR004506	tRNA-specific 2-thiouridylase	GO:0008033|GO:0016740	Reactome: R-HSA-6787450
MGA_1050|LOCUS_10470	f0a2acd932895167f6287db72c73213f	377	CDD	cd01998	tRNA_Me_trans	4	366	0.0	T	14-03-2020	IPR004506	tRNA-specific 2-thiouridylase	GO:0008033|GO:0016740	Reactome: R-HSA-6787450
MGA_1050|LOCUS_10470	f0a2acd932895167f6287db72c73213f	377	Gene3D	G3DSA:2.30.30.280		215	282	2.2E-24	T	14-03-2020	IPR023382	Adenine nucleotide alpha hydrolase-like domains	GO:0016783	Reactome: R-HSA-6787450
MGA_1050|LOCUS_10470	f0a2acd932895167f6287db72c73213f	377	SUPERFAMILY	SSF52402		2	245	6.62E-56	T	14-03-2020
MGA_1050|LOCUS_10470	f0a2acd932895167f6287db72c73213f	377	Hamap	MF_00144	tRNA-specific 2-thiouridylase MnmA [mnmA].	3	367	38.732	T	14-03-2020	IPR004506	tRNA-specific 2-thiouridylase	GO:0008033|GO:0016740	Reactome: R-HSA-6787450
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	Gene3D	G3DSA:1.20.120.530		94	229	4.3E-29	T	14-03-2020	IPR008920	Transcription regulator FadR/GntR, C-terminal		
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	ProSiteProfiles	PS50949	GntR-type HTH domain profile.	1	69	19.992	T	14-03-2020	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355	
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	CDD	cd07377	WHTH_GntR	2	67	1.54482E-16	T	14-03-2020	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355	
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	SMART	SM00895		95	223	3.9E-20	T	14-03-2020	IPR011711	GntR, C-terminal		
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	Gene3D	G3DSA:1.10.10.10		1	66	5.7E-18	T	14-03-2020	IPR036388	Winged helix-like DNA-binding domain superfamily		
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	Pfam	PF07729	FCD domain	96	222	4.3E-23	T	14-03-2020	IPR011711	GntR, C-terminal		
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	SMART	SM00345		7	66	6.2E-18	T	14-03-2020	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355	
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	Pfam	PF00392	Bacterial regulatory proteins, gntR family	5	65	1.2E-16	T	14-03-2020	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355	
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	PRINTS	PR00035	GntR bacterial regulatory protein HTH signature	40	56	3.3E-9	T	14-03-2020	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355	
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	PRINTS	PR00035	GntR bacterial regulatory protein HTH signature	26	40	3.3E-9	T	14-03-2020	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355	
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	SUPERFAMILY	SSF48008		94	228	5.23E-27	T	14-03-2020	IPR008920	Transcription regulator FadR/GntR, C-terminal		
MGA_1090|LOCUS_10870	889c91c1888e04ef741e17fdbe452531	247	SUPERFAMILY	SSF46785		3	84	2.12E-16	T	14-03-2020	IPR036390	Winged helix DNA-binding domain superfamily		
MGA_1440|LOCUS_14350	ed33783188a30d33734446e5f0df1dd7	632	Gene3D	G3DSA:3.30.565.10		502	624	1.1E-20	T	14-03-2020	IPR036890	Histidine kinase/HSP90-like ATPase superfamily		
MGA_1440|LOCUS_14350	ed33783188a30d33734446e5f0df1dd7	632	Coils	Coil		631	632	-	T	14-03-2020
MGA_1440|LOCUS_14350	ed33783188a30d33734446e5f0df1dd7	632	SUPERFAMILY	SSF55874		501	616	5.37E-12	T	14-03-2020	IPR036890	Histidine kinase/HSP90-like ATPase superfamily		
MGA_1440|LOCUS_14350	ed33783188a30d33734446e5f0df1dd7	632	SMART	SM00387		532	627	8.6E-7	T	14-03-2020	IPR003594	Histidine kinase/HSP90-like ATPase		
MGA_1440|LOCUS_14350	ed33783188a30d33734446e5f0df1dd7	632	CDD	cd16917	HATPase_UhpB-NarQ-NarX-like	537	623	3.88183E-18	T	14-03-2020
MGA_1440|LOCUS_14350	ed33783188a30d33734446e5f0df1dd7	632	Pfam	PF07695	7TM diverse intracellular signalling	198	384	5.0E-11	T	14-03-2020	IPR011623	7TM-DISM receptor, extracellular domain, type 1		
MGA_434|LOCUS_04330	578fddea0ecd1847622f93649a5ecd84	533	Gene3D	G3DSA:3.90.226.10		1	271	3.8E-98	T	14-03-2020
MGA_434|LOCUS_04330	578fddea0ecd1847622f93649a5ecd84	533	SUPERFAMILY	SSF52096		276	533	1.53E-83	T	14-03-2020	IPR029045	ClpP/crotonase-like domain superfamily		
MGA_434|LOCUS_04330	578fddea0ecd1847622f93649a5ecd84	533	Gene3D	G3DSA:3.90.226.10		272	533	2.2E-101	T	14-03-2020
MGA_434|LOCUS_04330	578fddea0ecd1847622f93649a5ecd84	533	ProSiteProfiles	PS50989	Acetyl-coenzyme A (CoA) carboxyltransferase C-terminal domain profile.	276	525	50.943	T	14-03-2020	IPR011763	Acetyl-coenzyme A carboxyltransferase, C-terminal	GO:0016874	Reactome: R-HSA-196780
MGA_434|LOCUS_04330	578fddea0ecd1847622f93649a5ecd84	533	ProSiteProfiles	PS50980	Acetyl-coenzyme A (CoA) carboxyltransferase N-terminal domain profile.	22	278	61.693	T	14-03-2020	IPR011762	Acetyl-coenzyme A carboxyltransferase, N-terminal		Reactome: R-HSA-196780
MGA_434|LOCUS_04330	578fddea0ecd1847622f93649a5ecd84	533	SUPERFAMILY	SSF52096		23	268	4.5E-71	T	14-03-2020	IPR029045	ClpP/crotonase-like domain superfamily		
MGA_434|LOCUS_04330	578fddea0ecd1847622f93649a5ecd84	533	Pfam	PF01039	Carboxyl transferase domain	48	523	5.6E-152	T	14-03-2020	IPR034733	Acetyl-CoA carboxylase		Reactome: R-HSA-196780
MGA_2624|LOCUS_26110	b5f79243d9d383537842579394ef831c	360	TIGRFAM	TIGR00611	recf: DNA replication and repair protein RecF	1	355	1.1E-82	T	14-03-2020	IPR001238	DNA-binding, RecF	GO:0003697|GO:0005524|GO:0006281	
MGA_2624|LOCUS_26110	b5f79243d9d383537842579394ef831c	360	Gene3D	G3DSA:1.20.1050.90		116	294	5.4E-75	T	14-03-2020	IPR042174	DNA-binding RecF, domain 2		
MGA_2624|LOCUS_26110	b5f79243d9d383537842579394ef831c	360	Pfam	PF02463	RecF/RecN/SMC N terminal domain	3	337	5.5E-24	T	14-03-2020	IPR003395	RecF/RecN/SMC, N-terminal		
MGA_2624|LOCUS_26110	b5f79243d9d383537842579394ef831c	360	SUPERFAMILY	SSF52540		1	336	2.58E-36	T	14-03-2020	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
MGA_2624|LOCUS_26110	b5f79243d9d383537842579394ef831c	360	Hamap	MF_00365	DNA replication and repair protein RecF [recF].	1	360	76.581	T	14-03-2020	IPR001238	DNA-binding, RecF	GO:0003697|GO:0005524|GO:0006281	
MGA_2624|LOCUS_26110	b5f79243d9d383537842579394ef831c	360	Gene3D	G3DSA:3.40.50.300		6	329	5.4E-75	T	14-03-2020
MGA_1969|LOCUS_19620	c515f5c10a7e8623a84d65f53d9bb41e	237	Pfam	PF01183	Glycosyl hydrolases family 25	29	202	6.8E-47	T	14-03-2020	IPR002053	Glycoside hydrolase, family 25	GO:0003796|GO:0009253|GO:0016998	
MGA_1969|LOCUS_19620	c515f5c10a7e8623a84d65f53d9bb41e	237	ProSiteProfiles	PS51904	Glycosyl hydrolase family 25 (GH25) domain profile.	24	226	47.881	T	14-03-2020
MGA_1969|LOCUS_19620	c515f5c10a7e8623a84d65f53d9bb41e	237	SUPERFAMILY	SSF51445		22	222	1.79E-57	T	14-03-2020	IPR017853	Glycoside hydrolase superfamily		
MGA_1969|LOCUS_19620	c515f5c10a7e8623a84d65f53d9bb41e	237	CDD	cd06413	GH25_muramidase_1	23	213	1.96279E-102	T	14-03-2020
MGA_1969|LOCUS_19620	c515f5c10a7e8623a84d65f53d9bb41e	237	SMART	SM00641		25	131	2.6E-8	T	14-03-2020	IPR018077	Glycoside hydrolase, family 25 subgroup		
MGA_1969|LOCUS_19620	c515f5c10a7e8623a84d65f53d9bb41e	237	Gene3D	G3DSA:3.20.20.80		12	224	8.0E-70	T	14-03-2020
MGA_360|LOCUS_03590	4866a36221b7f196c1cb770b0ac042e5	221	SUPERFAMILY	SSF53335		4	220	7.8E-39	T	14-03-2020	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase		
MGA_360|LOCUS_03590	4866a36221b7f196c1cb770b0ac042e5	221	CDD	cd02440	AdoMet_MTases	60	163	6.94151E-4	T	14-03-2020
MGA_360|LOCUS_03590	4866a36221b7f196c1cb770b0ac042e5	221	Pfam	PF01596	O-methyltransferase	20	193	6.0E-40	T	14-03-2020	IPR002935	Class I-like SAM-dependent O-methyltransferase	GO:0008171	
MGA_360|LOCUS_03590	4866a36221b7f196c1cb770b0ac042e5	221	Gene3D	G3DSA:3.40.50.150		1	221	1.4E-63	T	14-03-2020
MGA_360|LOCUS_03590	4866a36221b7f196c1cb770b0ac042e5	221	ProSiteProfiles	PS51682	SAM-dependent O-methyltransferase class I-type profile.	1	221	42.66	T	14-03-2020	IPR002935	Class I-like SAM-dependent O-methyltransferase	GO:0008171	
MGA_727|LOCUS_07260	7b0e43be8083c7b17ac6c8fce594b7ff	112	Gene3D	G3DSA:3.10.50.40		1	112	2.3E-43	T	14-03-2020
MGA_727|LOCUS_07260	7b0e43be8083c7b17ac6c8fce594b7ff	112	ProSiteProfiles	PS50059	FKBP-type peptidyl-prolyl cis-trans isomerase domain profile.	21	109	28.357	T	14-03-2020	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	GO:0003755	
MGA_727|LOCUS_07260	7b0e43be8083c7b17ac6c8fce594b7ff	112	Pfam	PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	16	105	5.6E-33	T	14-03-2020	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	GO:0003755	
MGA_727|LOCUS_07260	7b0e43be8083c7b17ac6c8fce594b7ff	112	SUPERFAMILY	SSF54534		4	109	2.16E-40	T	14-03-2020
MGA_2690|LOCUS_26760	9a9aa5e8196cf5efa1940846acf88042	172	Pfam	PF01965	DJ-1/PfpI family	3	166	1.1E-34	T	14-03-2020	IPR002818	DJ-1/PfpI		Reactome: R-HSA-3899300|Reactome: R-HSA-9613829|Reactome: R-HSA-9615710
MGA_2690|LOCUS_26760	9a9aa5e8196cf5efa1940846acf88042	172	ProSiteProfiles	PS51276	PfpI endopeptidase domain profile.	3	171	44.643	T	14-03-2020	IPR006286	Deglycase PfpI		
MGA_2690|LOCUS_26760	9a9aa5e8196cf5efa1940846acf88042	172	SUPERFAMILY	SSF52317		1	165	9.32E-33	T	14-03-2020	IPR029062	Class I glutamine amidotransferase-like		
MGA_2690|LOCUS_26760	9a9aa5e8196cf5efa1940846acf88042	172	Gene3D	G3DSA:3.40.50.880		1	170	1.3E-33	T	14-03-2020	IPR029062	Class I glutamine amidotransferase-like		
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	CDD	cd06184	flavohem_like_fad_nad_binding	148	399	1.29329E-117	T	14-03-2020
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	SUPERFAMILY	SSF63380		150	260	1.55E-26	T	14-03-2020	IPR017938	Riboflavin synthase-like beta-barrel		
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	Gene3D	G3DSA:3.40.50.80		261	399	5.6E-32	T	14-03-2020	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain		
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	PRINTS	PR00410	Phenol hydroxylase reductase family signature	184	196	8.1E-10	T	14-03-2020
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	PRINTS	PR00410	Phenol hydroxylase reductase family signature	363	371	8.1E-10	T	14-03-2020
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	PRINTS	PR00410	Phenol hydroxylase reductase family signature	268	287	8.1E-10	T	14-03-2020
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	ProSiteProfiles	PS01033	Globin family profile.	4	137	14.848	T	14-03-2020	IPR000971	Globin	GO:0020037	
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	SUPERFAMILY	SSF52343		259	399	4.58E-35	T	14-03-2020	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain		
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	ProSiteProfiles	PS51384	Ferredoxin reductase-type FAD binding domain profile.	151	261	15.913	T	14-03-2020	IPR017927	FAD-binding domain, ferredoxin reductase-type	GO:0016491|GO:0055114	
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	Pfam	PF00042	Globin	5	101	4.2E-7	T	14-03-2020	IPR000971	Globin	GO:0020037	
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	Pfam	PF00970	Oxidoreductase FAD-binding domain	157	259	2.6E-7	T	14-03-2020	IPR008333	Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain		Reactome: R-HSA-1237044
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	Gene3D	G3DSA:2.40.30.10		152	259	3.7E-34	T	14-03-2020
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	Gene3D	G3DSA:1.10.490.10		1	143	1.4E-47	T	14-03-2020	IPR012292	Globin/Protoglobin	GO:0019825|GO:0020037	
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	SUPERFAMILY	SSF46458		1	143	3.03E-34	T	14-03-2020	IPR009050	Globin-like superfamily		
MGA_613|LOCUS_06120	e7361d44d5f12c2d0c2c4a51a90932a6	402	Pfam	PF00175	Oxidoreductase NAD-binding domain	269	377	1.9E-14	T	14-03-2020	IPR001433	Oxidoreductase FAD/NAD(P)-binding	GO:0016491|GO:0055114	
MGA_1131|LOCUS_11280	e0dd90598095bc51725f5ae0c6c62788	134	Pfam	PF11304	Protein of unknown function (DUF3106)	38	89	8.8E-7	T	14-03-2020	IPR021455	Protein of unknown function DUF3106		
MGA_1159|LOCUS_11560	a13e390cc315eccc648215448c8313a8	230	Pfam	PF01902	Diphthamide synthase	13	225	4.9E-46	T	14-03-2020	IPR002761	Diphthamide synthase domain		Reactome: R-HSA-5358493
MGA_1159|LOCUS_11560	a13e390cc315eccc648215448c8313a8	230	Gene3D	G3DSA:3.90.1490.10		135	228	1.8E-14	T	14-03-2020
MGA_1159|LOCUS_11560	a13e390cc315eccc648215448c8313a8	230	CDD	cd01994	Alpha_ANH_like_IV	13	201	5.55303E-59	T	14-03-2020	IPR002761	Diphthamide synthase domain		Reactome: R-HSA-5358493
MGA_1159|LOCUS_11560	a13e390cc315eccc648215448c8313a8	230	SUPERFAMILY	SSF52402		11	225	6.62E-57	T	14-03-2020
MGA_1159|LOCUS_11560	a13e390cc315eccc648215448c8313a8	230	TIGRFAM	TIGR00290	MJ0570_dom: MJ0570-related uncharacterized domain	13	225	3.5E-47	T	14-03-2020	IPR002761	Diphthamide synthase domain		Reactome: R-HSA-5358493
MGA_1159|LOCUS_11560	a13e390cc315eccc648215448c8313a8	230	Gene3D	G3DSA:3.40.50.620		9	133	2.2E-25	T	14-03-2020	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold		
MGA_2106|LOCUS_20950	6d796549562583f9cc07c6f363517379	249	SUPERFAMILY	SSF53955		45	169	4.44E-48	T	14-03-2020	IPR023346	Lysozyme-like domain superfamily		
MGA_2106|LOCUS_20950	6d796549562583f9cc07c6f363517379	249	Pfam	PF01464	Transglycosylase SLT domain	53	158	1.6E-31	T	14-03-2020	IPR008258	Transglycosylase SLT domain 1		
MGA_2106|LOCUS_20950	6d796549562583f9cc07c6f363517379	249	Gene3D	G3DSA:1.10.530.10		7	175	1.8E-49	T	14-03-2020
MGA_2106|LOCUS_20950	6d796549562583f9cc07c6f363517379	249	CDD	cd00254	LT_GEWL_like	64	168	1.30539E-55	T	14-03-2020
MGA_2990|LOCUS_29690	108eda81eff0f0be786734f72615af07	113	Gene3D	G3DSA:1.20.120.20		20	113	1.9E-5	T	14-03-2020
MGA_2990|LOCUS_29690	108eda81eff0f0be786734f72615af07	113	Coils	Coil		72	92	-	T	14-03-2020
MGA_2990|LOCUS_29690	108eda81eff0f0be786734f72615af07	113	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	19	5.0	T	14-03-2020
MGA_13|LOCUS_00130	46c26370b1cf430c5f46ae9e5716c23d	270	SMART	SM00650		30	202	3.7E-81	T	14-03-2020	IPR020598	Ribosomal RNA adenine methylase transferase, N-terminal	GO:0000154|GO:0000179|GO:0008649	
MGA_13|LOCUS_00130	46c26370b1cf430c5f46ae9e5716c23d	270	ProSitePatterns	PS01131	Ribosomal RNA adenine dimethylases signature.	46	73	-	T	14-03-2020	IPR020596	Ribosomal RNA adenine methylase transferase, conserved site	GO:0000154|GO:0000179|GO:0008649	
MGA_13|LOCUS_00130	46c26370b1cf430c5f46ae9e5716c23d	270	ProSiteProfiles	PS51689	rRNA adenine N(6)-methyltransferase family profile.	16	270	87.465	T	14-03-2020	IPR001737	Ribosomal RNA adenine methyltransferase KsgA/Erm		
MGA_13|LOCUS_00130	46c26370b1cf430c5f46ae9e5716c23d	270	SUPERFAMILY	SSF53335		10	268	8.16E-75	T	14-03-2020	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase		
MGA_13|LOCUS_00130	46c26370b1cf430c5f46ae9e5716c23d	270	Pfam	PF00398	Ribosomal RNA adenine dimethylase	14	266	8.8E-64	T	14-03-2020	IPR001737	Ribosomal RNA adenine methyltransferase KsgA/Erm		
MGA_13|LOCUS_00130	46c26370b1cf430c5f46ae9e5716c23d	270	Gene3D	G3DSA:3.40.50.150		8	203	1.3E-66	T	14-03-2020
MGA_13|LOCUS_00130	46c26370b1cf430c5f46ae9e5716c23d	270	Hamap	MF_00607	Ribosomal RNA small subunit methyltransferase A [rsmA].	14	269	57.116	T	14-03-2020	IPR011530	Ribosomal RNA adenine dimethylase	GO:0000179|GO:0006364	
MGA_13|LOCUS_00130	46c26370b1cf430c5f46ae9e5716c23d	270	TIGRFAM	TIGR00755	ksgA: ribosomal RNA small subunit methyltransferase A	15	267	7.1E-85	T	14-03-2020	IPR011530	Ribosomal RNA adenine dimethylase	GO:0000179|GO:0006364	
MGA_13|LOCUS_00130	46c26370b1cf430c5f46ae9e5716c23d	270	Gene3D	G3DSA:1.10.8.100		207	270	6.4E-21	T	14-03-2020	IPR023165	rRNA adenine dimethylase-like		Reactome: R-HSA-2151201|Reactome: R-HSA-6793080
MGA_2582|LOCUS_25690	1b8c38fee896da0b64d486c04cf2c785	91	Pfam	PF09981	Uncharacterized protein conserved in bacteria (DUF2218)	4	88	6.8E-19	T	14-03-2020	IPR014543	Uncharacterised conserved protein UCP028291		
MGA_2582|LOCUS_25690	1b8c38fee896da0b64d486c04cf2c785	91	Gene3D	G3DSA:3.30.310.50		1	91	2.2E-22	T	14-03-2020
MGA_2735|LOCUS_27210	90b2678f111bd92bb96fa1eed93390ea	387	ProSiteProfiles	PS50293	TPR repeat region circular profile.	272	376	20.006	T	14-03-2020	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515	
MGA_2735|LOCUS_27210	90b2678f111bd92bb96fa1eed93390ea	387	ProSiteProfiles	PS50005	TPR repeat profile.	343	376	9.411	T	14-03-2020	IPR019734	Tetratricopeptide repeat	GO:0005515	
MGA_2735|LOCUS_27210	90b2678f111bd92bb96fa1eed93390ea	387	Pfam	PF13176	Tetratricopeptide repeat	308	340	7.6E-4	T	14-03-2020	IPR019734	Tetratricopeptide repeat	GO:0005515	
MGA_2735|LOCUS_27210	90b2678f111bd92bb96fa1eed93390ea	387	ProSiteProfiles	PS50005	TPR repeat profile.	272	305	7.582	T	14-03-2020	IPR019734	Tetratricopeptide repeat	GO:0005515	
MGA_2735|LOCUS_27210	90b2678f111bd92bb96fa1eed93390ea	387	SUPERFAMILY	SSF48452		270	375	7.17E-19	T	14-03-2020	IPR011990	Tetratricopeptide-like helical domain superfamily	GO:0005515	
MGA_2735|LOCUS_27210	90b2678f111bd92bb96fa1eed93390ea	387	ProSiteProfiles	PS50005	TPR repeat profile.	306	339	7.729	T	14-03-2020	IPR019734	Tetratricopeptide repeat	GO:0005515	
MGA_2735|LOCUS_27210	90b2678f111bd92bb96fa1eed93390ea	387	SMART	SM00028		272	305	0.048	T	14-03-2020	IPR019734	Tetratricopeptide repeat	GO:0005515	
MGA_2735|LOCUS_27210	90b2678f111bd92bb96fa1eed93390ea	387	SMART	SM00028		343	376	0.41	T	14-03-2020	IPR019734	Tetratricopeptide repeat	GO:0005515	
MGA_2735|LOCUS_27210	90b2678f111bd92bb96fa1eed93390ea	387	SMART	SM00028		306	339	1.2	T	14-03-2020	IPR019734	Tetratricopeptide repeat	GO:0005515	
MGA_2735|LOCUS_27210	90b2678f111bd92bb96fa1eed93390ea	387	Gene3D	G3DSA:1.25.40.10		260	387	9.4E-19	T	14-03-2020	IPR011990	Tetratricopeptide-like helical domain superfamily	GO:0005515	
MGA_2735|LOCUS_27210	90b2678f111bd92bb96fa1eed93390ea	387	Pfam	PF13181	Tetratricopeptide repeat	344	374	5.5E-4	T	14-03-2020	IPR019734	Tetratricopeptide repeat	GO:0005515	
MGA_1931|LOCUS_19240	fa663f43dbd35bd90b1c939c43029b0e	434	Gene3D	G3DSA:3.30.360.10		135	347	6.2E-159	T	14-03-2020
MGA_1931|LOCUS_19240	fa663f43dbd35bd90b1c939c43029b0e	434	SUPERFAMILY	SSF55347		136	301	8.5E-54	T	14-03-2020
MGA_1931|LOCUS_19240	fa663f43dbd35bd90b1c939c43029b0e	434	Gene3D	G3DSA:3.30.70.260		348	420	6.2E-159	T	14-03-2020
MGA_1931|LOCUS_19240	fa663f43dbd35bd90b1c939c43029b0e	434	CDD	cd04881	ACT_HSDH-Hom	353	430	9.30753E-23	T	14-03-2020
MGA_1931|LOCUS_19240	fa663f43dbd35bd90b1c939c43029b0e	434	ProSiteProfiles	PS51671	ACT domain profile.	354	434	13.477	T	14-03-2020	IPR002912	ACT domain		
