MGA_1688|LOCUS_16850	b050d7220b37ed7a58c326a9758ab3bc	1058	Gene3D	G3DSA:3.30.70.1430		38	822	0.0	T	14-03-2020
MGA_1688|LOCUS_16850	b050d7220b37ed7a58c326a9758ab3bc	1058	SUPERFAMILY	SSF82693		135	330	9.59E-24	T	14-03-2020
MGA_1688|LOCUS_16850	b050d7220b37ed7a58c326a9758ab3bc	1058	Gene3D	G3DSA:3.30.2090.10		726	814	0.0	T	14-03-2020	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains		
MGA_1688|LOCUS_16850	b050d7220b37ed7a58c326a9758ab3bc	1058	SUPERFAMILY	SSF82866		296	497	4.58E-47	T	14-03-2020
MGA_1688|LOCUS_16850	b050d7220b37ed7a58c326a9758ab3bc	1058	SUPERFAMILY	SSF82693		38	131	8.89E-29	T	14-03-2020
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	Pfam	PF05201	Glutamyl-tRNAGlu reductase, N-terminal domain	6	152	6.1E-48	T	14-03-2020	IPR015895	Tetrapyrrole biosynthesis, glutamyl-tRNA reductase, N-terminal	GO:0008883|GO:0033014|GO:0050661|GO:0055114	
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	TIGRFAM	TIGR01035	hemA: glutamyl-tRNA reductase	4	413	8.0E-119	T	14-03-2020	IPR000343	Tetrapyrrole biosynthesis, glutamyl-tRNA reductase	GO:0008883|GO:0033014|GO:0050661|GO:0055114	
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	SUPERFAMILY	SSF69075		317	415	2.88E-19	T	14-03-2020	IPR036453	Glutamyl tRNA-reductase dimerization domain superfamily	GO:0008883|GO:0033014|GO:0050661|GO:0055114	
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	CDD	cd05213	NAD_bind_Glutamyl_tRNA_reduct	3	318	2.3345E-111	T	14-03-2020
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	Gene3D	G3DSA:3.30.460.30		2	154	8.9E-54	T	14-03-2020	IPR036343	Glutamyl-tRNA reductase, N-terminal domain superfamily	GO:0008883|GO:0033014|GO:0050661|GO:0055114	
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	SUPERFAMILY	SSF51735		159	315	5.98E-31	T	14-03-2020	IPR036291	NAD(P)-binding domain superfamily		
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	Pfam	PF01488	Shikimate / quinate 5-dehydrogenase	168	306	2.0E-38	T	14-03-2020	IPR006151	Quinate/shikimate 5-dehydrogenase/glutamyl-tRNA reductase		
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	SUPERFAMILY	SSF69742		1	153	7.98E-46	T	14-03-2020	IPR036343	Glutamyl-tRNA reductase, N-terminal domain superfamily	GO:0008883|GO:0033014|GO:0050661|GO:0055114	
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	PIRSF	PIRSF000445		1	426	1.6E-138	T	14-03-2020	IPR000343	Tetrapyrrole biosynthesis, glutamyl-tRNA reductase	GO:0008883|GO:0033014|GO:0050661|GO:0055114	
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	Gene3D	G3DSA:3.40.50.720		157	313	2.8E-40	T	14-03-2020
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	Pfam	PF00745	Glutamyl-tRNAGlu reductase, dimerisation domain	320	413	1.0E-14	T	14-03-2020	IPR015896	Tetrapyrrole biosynthesis, glutamyl-tRNA reductase, dimerisation domain	GO:0008883|GO:0033014|GO:0050661|GO:0055114	
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	ProSitePatterns	PS00747	Glutamyl-tRNA reductase signature.	95	118	-	T	14-03-2020	IPR018214	Glutamyl-tRNA reductase, conserved site	GO:0008883|GO:0055114	
MGA_685|LOCUS_06830	0c2674999c3d6d640e7973a425fd9c39	427	Hamap	MF_00087	Glutamyl-tRNA reductase [hemA].	2	418	27.944	T	14-03-2020	IPR000343	Tetrapyrrole biosynthesis, glutamyl-tRNA reductase	GO:0008883|GO:0033014|GO:0050661|GO:0055114	
MGA_1715|LOCUS_17120	ba99b54d2ce25e46e7311f58ae1e5b91	219	TIGRFAM	TIGR00506	ribB: 3,4-dihydroxy-2-butanone-4-phosphate synthase	19	214	4.0E-76	T	14-03-2020	IPR000422	3,4-dihydroxy-2-butanone 4-phosphate synthase, RibB	GO:0008686|GO:0009231	
MGA_1715|LOCUS_17120	ba99b54d2ce25e46e7311f58ae1e5b91	219	Pfam	PF00926	3,4-dihydroxy-2-butanone 4-phosphate synthase	23	213	4.9E-80	T	14-03-2020	IPR000422	3,4-dihydroxy-2-butanone 4-phosphate synthase, RibB	GO:0008686|GO:0009231	
MGA_1715|LOCUS_17120	ba99b54d2ce25e46e7311f58ae1e5b91	219	SUPERFAMILY	SSF55821		18	217	8.47E-82	T	14-03-2020	IPR017945	DHBP synthase RibB-like alpha/beta domain superfamily		
MGA_1715|LOCUS_17120	ba99b54d2ce25e46e7311f58ae1e5b91	219	Hamap	MF_00180	3,4-dihydroxy-2-butanone 4-phosphate synthase [ribB].	16	218	41.589	T	14-03-2020	IPR000422	3,4-dihydroxy-2-butanone 4-phosphate synthase, RibB	GO:0008686|GO:0009231	
MGA_1715|LOCUS_17120	ba99b54d2ce25e46e7311f58ae1e5b91	219	Gene3D	G3DSA:3.90.870.10		8	219	3.8E-86	T	14-03-2020
MGA_1891|LOCUS_18860	e398862dd2621a6d4b2ea797a7cf4989	274	Hamap	MF_01006	Undecaprenyl-diphosphatase [uppP].	4	267	17.591	T	14-03-2020	IPR003824	Undecaprenyl-diphosphatase UppP	GO:0016020|GO:0016311|GO:0050380	
MGA_1891|LOCUS_18860	e398862dd2621a6d4b2ea797a7cf4989	274	TIGRFAM	TIGR00753	undec_PP_bacA: undecaprenyl-diphosphatase UppP	9	258	9.1E-73	T	14-03-2020	IPR003824	Undecaprenyl-diphosphatase UppP	GO:0016020|GO:0016311|GO:0050380	
MGA_1891|LOCUS_18860	e398862dd2621a6d4b2ea797a7cf4989	274	Pfam	PF02673	Bacitracin resistance protein BacA	9	261	1.8E-80	T	14-03-2020	IPR003824	Undecaprenyl-diphosphatase UppP	GO:0016020|GO:0016311|GO:0050380	
MGA_289|LOCUS_02880	d3c8b812e5415140bde8e323c050b605	200	CDD	cd00641	GTP_cyclohydro2	3	194	2.68256E-113	T	14-03-2020	IPR000926	GTP cyclohydrolase II, RibA	GO:0003935|GO:0009231	
MGA_289|LOCUS_02880	d3c8b812e5415140bde8e323c050b605	200	Hamap	MF_00179	GTP cyclohydrolase-2 [ribA].	1	197	44.32	T	14-03-2020	IPR000926	GTP cyclohydrolase II, RibA	GO:0003935|GO:0009231	
MGA_289|LOCUS_02880	d3c8b812e5415140bde8e323c050b605	200	SUPERFAMILY	SSF142695		3	174	6.67E-64	T	14-03-2020	IPR036144	RibA-like superfamily		
MGA_289|LOCUS_02880	d3c8b812e5415140bde8e323c050b605	200	Pfam	PF00925	GTP cyclohydrolase II	7	171	3.7E-67	T	14-03-2020	IPR032677	GTP cyclohydrolase II		
MGA_289|LOCUS_02880	d3c8b812e5415140bde8e323c050b605	200	Gene3D	G3DSA:3.40.50.10990		2	175	6.9E-74	T	14-03-2020	IPR036144	RibA-like superfamily		
MGA_289|LOCUS_02880	d3c8b812e5415140bde8e323c050b605	200	TIGRFAM	TIGR00505	ribA: GTP cyclohydrolase II	6	194	1.7E-78	T	14-03-2020	IPR000926	GTP cyclohydrolase II, RibA	GO:0003935|GO:0009231	
MGA_414|LOCUS_04130	623aa04b87db5c2e6afb88027b7b02e4	349	ProSitePatterns	PS00745	Prokaryotic-type class I peptide chain release factors signature.	229	245	-	T	14-03-2020	IPR000352	Peptide chain release factor class I	GO:0003747|GO:0006415	
MGA_414|LOCUS_04130	623aa04b87db5c2e6afb88027b7b02e4	349	SMART	SM00937		69	179	1.7E-58	T	14-03-2020	IPR005139	Peptide chain release factor	GO:0006415	
MGA_414|LOCUS_04130	623aa04b87db5c2e6afb88027b7b02e4	349	Pfam	PF03462	PCRF domain	15	204	2.8E-60	T	14-03-2020	IPR005139	Peptide chain release factor	GO:0006415	
MGA_414|LOCUS_04130	623aa04b87db5c2e6afb88027b7b02e4	349	Gene3D	G3DSA:3.30.160.20		210	305	2.6E-97	T	14-03-2020
MGA_414|LOCUS_04130	623aa04b87db5c2e6afb88027b7b02e4	349	SUPERFAMILY	SSF75620		15	346	1.96E-132	T	14-03-2020
MGA_414|LOCUS_04130	623aa04b87db5c2e6afb88027b7b02e4	349	Pfam	PF00472	RF-1 domain	212	321	2.2E-40	T	14-03-2020	IPR000352	Peptide chain release factor class I	GO:0003747|GO:0006415	
MGA_414|LOCUS_04130	623aa04b87db5c2e6afb88027b7b02e4	349	Gene3D	G3DSA:1.20.58.410		1	100	3.0E-26	T	14-03-2020
MGA_414|LOCUS_04130	623aa04b87db5c2e6afb88027b7b02e4	349	Coils	Coil		47	100	-	T	14-03-2020
MGA_414|LOCUS_04130	623aa04b87db5c2e6afb88027b7b02e4	349	TIGRFAM	TIGR00020	prfB: peptide chain release factor 2	4	347	1.7E-157	T	14-03-2020	IPR004374	Peptide chain release factor 2	GO:0005737|GO:0006415|GO:0016149	
MGA_414|LOCUS_04130	623aa04b87db5c2e6afb88027b7b02e4	349	Gene3D	G3DSA:3.30.70.1660		114	342	2.6E-97	T	14-03-2020
MGA_414|LOCUS_04130	623aa04b87db5c2e6afb88027b7b02e4	349	Hamap	MF_00094	Peptide chain release factor 2 [prfB].	1	349	38.22	T	14-03-2020	IPR004374	Peptide chain release factor 2	GO:0005737|GO:0006415|GO:0016149	
MGA_2559|LOCUS_25500	5e892e8cfa93681a005da4306ee08868	327	Pfam	PF08908	Domain of unknown function (DUF1852)	1	319	2.3E-161	T	14-03-2020	IPR015004	Protein of unknown function DUF1852		
MGA_1707|LOCUS_17040	e1b14e64692de0b8a2b1ac2c82fdcffe	174	Pfam	PF03695	Uncharacterised protein family (UPF0149)	9	170	2.9E-20	T	14-03-2020	IPR011978	Uncharacterised protein family UPF0149		
MGA_1707|LOCUS_17040	e1b14e64692de0b8a2b1ac2c82fdcffe	174	Gene3D	G3DSA:1.20.120.740		9	145	3.0E-7	T	14-03-2020
MGA_1707|LOCUS_17040	e1b14e64692de0b8a2b1ac2c82fdcffe	174	TIGRFAM	TIGR02292	ygfB_yecA: yecA family protein	6	169	3.4E-23	T	14-03-2020	IPR011978	Uncharacterised protein family UPF0149		
MGA_1707|LOCUS_17040	e1b14e64692de0b8a2b1ac2c82fdcffe	174	SUPERFAMILY	SSF101327		4	172	1.31E-25	T	14-03-2020	IPR036255	YgfB-like superfamily		
MGA_551|LOCUS_05500	e183614b6ec012d7146c3bc33d14ccaf	431	Gene3D	G3DSA:1.20.1250.20		38	224	1.5E-17	T	14-03-2020
MGA_551|LOCUS_05500	e183614b6ec012d7146c3bc33d14ccaf	431	CDD	cd17393	MFS_MosC_like	41	411	7.23516E-81	T	14-03-2020
MGA_551|LOCUS_05500	e183614b6ec012d7146c3bc33d14ccaf	431	SUPERFAMILY	SSF103473		38	411	4.32E-43	T	14-03-2020	IPR036259	MFS transporter superfamily		
MGA_551|LOCUS_05500	e183614b6ec012d7146c3bc33d14ccaf	431	Pfam	PF07690	Major Facilitator Superfamily	45	296	1.4E-17	T	14-03-2020	IPR011701	Major facilitator superfamily	GO:0022857|GO:0055085	
MGA_551|LOCUS_05500	e183614b6ec012d7146c3bc33d14ccaf	431	Gene3D	G3DSA:1.20.1250.20		229	415	1.7E-20	T	14-03-2020
MGA_551|LOCUS_05500	e183614b6ec012d7146c3bc33d14ccaf	431	ProSiteProfiles	PS50850	Major facilitator superfamily (MFS) profile.	40	421	14.738	T	14-03-2020	IPR020846	Major facilitator superfamily domain	GO:0022857	
MGA_1608|LOCUS_16060	7ef22957bbb1fd409954a597a2f75c20	252	Hamap	MF_01013	Imidazole glycerol phosphate synthase subunit HisF [hisF].	1	251	48.405	T	14-03-2020	IPR004651	Histidine biosynthesis, HisF	GO:0000105|GO:0000107	
MGA_1608|LOCUS_16060	7ef22957bbb1fd409954a597a2f75c20	252	Pfam	PF00977	Histidine biosynthesis protein	5	234	1.1E-88	T	14-03-2020	IPR006062	Histidine biosynthesis protein	GO:0000105	
MGA_1608|LOCUS_16060	7ef22957bbb1fd409954a597a2f75c20	252	Gene3D	G3DSA:3.20.20.70		1	252	2.6E-109	T	14-03-2020	IPR013785	Aldolase-type TIM barrel	GO:0003824	
MGA_1608|LOCUS_16060	7ef22957bbb1fd409954a597a2f75c20	252	SUPERFAMILY	SSF51366		1	251	2.59E-85	T	14-03-2020	IPR011060	Ribulose-phosphate binding barrel	GO:0003824	
MGA_1608|LOCUS_16060	7ef22957bbb1fd409954a597a2f75c20	252	TIGRFAM	TIGR00735	hisF: imidazoleglycerol phosphate synthase, cyclase subunit	1	251	1.2E-113	T	14-03-2020	IPR004651	Histidine biosynthesis, HisF	GO:0000105|GO:0000107	
MGA_1608|LOCUS_16060	7ef22957bbb1fd409954a597a2f75c20	252	CDD	cd04731	HisF	4	246	9.17217E-153	T	14-03-2020	IPR004651	Histidine biosynthesis, HisF	GO:0000105|GO:0000107	
MGA_1298|LOCUS_12960	f7f192534907491d41e8ccdac0f1da47	287	Pfam	PF06750	Bacterial Peptidase A24 N-terminal domain	22	128	5.1E-33	T	14-03-2020	IPR010627	Peptidase A24A, N-terminal		
MGA_1298|LOCUS_12960	f7f192534907491d41e8ccdac0f1da47	287	Pfam	PF01478	Type IV leader peptidase family	139	248	8.6E-22	T	14-03-2020	IPR000045	Prepilin type IV endopeptidase, peptidase domain	GO:0004190|GO:0016020	
MGA_1298|LOCUS_12960	f7f192534907491d41e8ccdac0f1da47	287	PRINTS	PR00864	Type IV prepilin cysteine protease (C20) family signature	205	215	2.7E-25	T	14-03-2020	IPR014032	Peptidase A24A, prepilin type IV, bacterial		
MGA_1298|LOCUS_12960	f7f192534907491d41e8ccdac0f1da47	287	PRINTS	PR00864	Type IV prepilin cysteine protease (C20) family signature	148	165	2.7E-25	T	14-03-2020	IPR014032	Peptidase A24A, prepilin type IV, bacterial		
MGA_1298|LOCUS_12960	f7f192534907491d41e8ccdac0f1da47	287	PRINTS	PR00864	Type IV prepilin cysteine protease (C20) family signature	228	243	2.7E-25	T	14-03-2020	IPR014032	Peptidase A24A, prepilin type IV, bacterial		
MGA_1298|LOCUS_12960	f7f192534907491d41e8ccdac0f1da47	287	PRINTS	PR00864	Type IV prepilin cysteine protease (C20) family signature	216	227	2.7E-25	T	14-03-2020	IPR014032	Peptidase A24A, prepilin type IV, bacterial		
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	TIGRFAM	TIGR03423	pbp2_mrdA: penicillin-binding protein 2	20	606	2.7E-216	T	14-03-2020	IPR017790	Penicillin-binding protein 2	GO:0008658|GO:0009002|GO:0009252|GO:0016020	
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	MobiDBLite	mobidb-lite	consensus disorder prediction	636	682	-	T	14-03-2020
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	SUPERFAMILY	SSF56601		250	610	1.34E-95	T	14-03-2020	IPR012338	Beta-lactamase/transpeptidase-like		
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	Pfam	PF00905	Penicillin binding protein transpeptidase domain	267	602	9.4E-72	T	14-03-2020	IPR001460	Penicillin-binding protein, transpeptidase	GO:0008658	
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	Pfam	PF03717	Penicillin-binding Protein dimerisation domain	65	234	4.5E-47	T	14-03-2020	IPR005311	Penicillin-binding protein, dimerisation domain	GO:0008658	
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	Hamap	MF_02081	Peptidoglycan D,D-transpeptidase MrdA [mrdA].	3	610	49.406	T	14-03-2020	IPR017790	Penicillin-binding protein 2	GO:0008658|GO:0009002|GO:0009252|GO:0016020	
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	Gene3D	G3DSA:3.30.1390.30		85	160	7.4E-48	T	14-03-2020
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	SUPERFAMILY	SSF56519		56	249	6.28E-52	T	14-03-2020	IPR036138	Penicillin-binding protein, dimerisation domain superfamily	GO:0008658	
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	MobiDBLite	mobidb-lite	consensus disorder prediction	644	676	-	T	14-03-2020
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	Gene3D	G3DSA:3.40.710.10		249	612	5.8E-97	T	14-03-2020	IPR012338	Beta-lactamase/transpeptidase-like		
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	Coils	Coil		109	129	-	T	14-03-2020
MGA_2872|LOCUS_28590	6f98125d180fb3d9ce7d440e072a891a	682	Gene3D	G3DSA:3.90.1310.10		64	245	7.4E-48	T	14-03-2020
MGA_322|LOCUS_03210	51454daa0fde83b2e3252a02518870b7	255	Pfam	PF01925	Sulfite exporter TauE/SafE	10	248	6.4E-36	T	14-03-2020	IPR002781	Transmembrane protein TauE-like	GO:0016021	
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	Gene3D	G3DSA:1.25.60.10		1	122	1.4E-11	T	14-03-2020	IPR038076	MgtE, N-terminal domain superfamily		
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	SMART	SM00116		198	246	0.012	T	14-03-2020	IPR000644	CBS domain		
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	SMART	SM00116		134	187	0.15	T	14-03-2020	IPR000644	CBS domain		
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	ProSiteProfiles	PS51371	CBS domain profile.	131	193	10.785	T	14-03-2020	IPR000644	CBS domain		
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	SUPERFAMILY	SSF158791		17	124	3.01E-16	T	14-03-2020
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	CDD	cd04606	CBS_pair_Mg_transporter	125	245	7.63173E-51	T	14-03-2020
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	Gene3D	G3DSA:1.10.357.20		267	441	2.5E-52	T	14-03-2020	IPR038048	Magnesium transporter MgtE, transmembrane domain		
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	SUPERFAMILY	SSF161093		272	441	3.01E-47	T	14-03-2020	IPR036739	SLC41 divalent cation transporters, integral membrane domain superfamily	GO:0006812|GO:0008324	
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	Pfam	PF00571	CBS domain	127	187	2.1E-8	T	14-03-2020	IPR000644	CBS domain		
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	Pfam	PF00571	CBS domain	192	242	1.5E-5	T	14-03-2020	IPR000644	CBS domain		
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	SMART	SM00924		26	127	5.5E-18	T	14-03-2020	IPR006668	Magnesium transporter, MgtE intracellular domain		
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	Pfam	PF03448	MgtE intracellular N domain	27	125	1.1E-15	T	14-03-2020	IPR006668	Magnesium transporter, MgtE intracellular domain		
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	ProSiteProfiles	PS51371	CBS domain profile.	195	251	9.286	T	14-03-2020	IPR000644	CBS domain		
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	Pfam	PF01769	Divalent cation transporter	315	434	2.1E-25	T	14-03-2020	IPR006667	SLC41 divalent cation transporters, integral membrane domain	GO:0006812|GO:0008324	
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	Gene3D	G3DSA:3.10.580.10		123	250	3.0E-39	T	14-03-2020
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	TIGRFAM	TIGR00400	mgtE: magnesium transporter	20	441	9.3E-104	T	14-03-2020	IPR006669	Magnesium transporter MgtE	GO:0015095|GO:0015693|GO:0016020	
MGA_718|LOCUS_07160	48487911bbfab5efa2307d6380815398	442	SUPERFAMILY	SSF54631		126	265	9.98E-29	T	14-03-2020
MGA_1376|LOCUS_13740	2c04863c44ae409ade0ad3f2e2793d11	510	SUPERFAMILY	SSF53383		20	496	2.26E-117	T	14-03-2020	IPR015424	Pyridoxal phosphate-dependent transferase		
MGA_1376|LOCUS_13740	2c04863c44ae409ade0ad3f2e2793d11	510	CDD	cd06450	DOPA_deC_like	90	489	2.32771E-121	T	14-03-2020
MGA_1376|LOCUS_13740	2c04863c44ae409ade0ad3f2e2793d11	510	Gene3D	G3DSA:3.40.640.10		113	372	5.4E-128	T	14-03-2020	IPR015421	Pyridoxal phosphate-dependent transferase, major domain	GO:0003824	
MGA_1376|LOCUS_13740	2c04863c44ae409ade0ad3f2e2793d11	510	Coils	Coil		19	39	-	T	14-03-2020
MGA_1376|LOCUS_13740	2c04863c44ae409ade0ad3f2e2793d11	510	Gene3D	G3DSA:3.90.1150.170		47	487	5.4E-128	T	14-03-2020
MGA_1376|LOCUS_13740	2c04863c44ae409ade0ad3f2e2793d11	510	ProSitePatterns	PS00392	DDC / GAD / HDC / TyrDC pyridoxal-phosphate attachment site.	312	333	-	T	14-03-2020	IPR021115	Pyridoxal-phosphate binding site	GO:0016831	
MGA_1376|LOCUS_13740	2c04863c44ae409ade0ad3f2e2793d11	510	Coils	Coil		228	248	-	T	14-03-2020
MGA_1376|LOCUS_13740	2c04863c44ae409ade0ad3f2e2793d11	510	Pfam	PF00282	Pyridoxal-dependent decarboxylase conserved domain	84	428	1.2E-60	T	14-03-2020	IPR002129	Pyridoxal phosphate-dependent decarboxylase	GO:0016831|GO:0019752|GO:0030170	
MGA_1512|LOCUS_15100	9ff722f54cb4a77067df0658d444c2a3	277	TIGRFAM	TIGR00969	3a0106s02: sulfate ABC transporter, permease protein	5	266	1.3E-95	T	14-03-2020	IPR005667	Sulphate ABC transporter permease protein 2	GO:0008272|GO:0015419|GO:0016020	
MGA_1512|LOCUS_15100	9ff722f54cb4a77067df0658d444c2a3	277	ProSiteProfiles	PS50928	ABC transporter integral membrane type-1 domain profile.	58	261	29.483	T	14-03-2020	IPR000515	ABC transporter type 1, transmembrane domain MetI-like	GO:0016020|GO:0055085	
